sample	species	date	parsed_date	latitude	longitude	elevation	datum	location	collectors	samplename	population	seed	notes
J342d	Eucalyptus sideroxylon	2015-11-05T00:00:00Z	2015-11-05T00:00:00Z	-29.39087	151.39279	732	WGS84	Yellow Dam, Emmaville Rd					elevation computed from api.geonames.org/astergdem
J345a	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.07022	148.83685	493	WGS84	Mullion, Mountain Creek Rd.					elevation computed from api.geonames.org/astergdem
J345d	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.07022	148.83685	493	WGS84	Mullion, Mountain Creek Rd.					elevation computed from api.geonames.org/astergdem
J349a	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.24369	148.2968	445	WGS84	Wee Jasper, Wee Jasper Rd.					elevation computed from api.geonames.org/astergdem
J349b	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.24369	148.2968	445	WGS84	Wee Jasper, Wee Jasper Rd.					elevation computed from api.geonames.org/astergdem
J349d	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.24369	148.2968	445	WGS84	Wee Jasper, Wee Jasper Rd.					elevation computed from api.geonames.org/astergdem
J349e	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.24369	148.2968	445	WGS84	Wee Jasper, Wee Jasper Rd.					elevation computed from api.geonames.org/astergdem
J349f	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.24369	148.2968	445	WGS84	Wee Jasper, Wee Jasper Rd.					elevation computed from api.geonames.org/astergdem
J349g	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.24369	148.2968	445	WGS84	Wee Jasper, Wee Jasper Rd.					elevation computed from api.geonames.org/astergdem
J349h	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.24369	148.2968	445	WGS84	Wee Jasper, Wee Jasper Rd.					elevation computed from api.geonames.org/astergdem
J349i	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.24369	148.2968	445	WGS84	Wee Jasper, Wee Jasper Rd.					elevation computed from api.geonames.org/astergdem
J349j	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.24369	148.2968	445	WGS84	Wee Jasper, Wee Jasper Rd.					elevation computed from api.geonames.org/astergdem
J350a	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.2456	147.68083	288	WGS84	Tarcutta, Mates Gully Rd.					elevation computed from api.geonames.org/astergdem
J350b	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.2456	147.68083	288	WGS84	Tarcutta, Mates Gully Rd.					elevation computed from api.geonames.org/astergdem
J350c	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.2456	147.68083	288	WGS84	Tarcutta, Mates Gully Rd.					elevation computed from api.geonames.org/astergdem
J350d	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.2456	147.68083	288	WGS84	Tarcutta, Mates Gully Rd.					elevation computed from api.geonames.org/astergdem
J350e	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.2456	147.68083	288	WGS84	Tarcutta, Mates Gully Rd.					elevation computed from api.geonames.org/astergdem
J350f	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.2456	147.68083	288	WGS84	Tarcutta, Mates Gully Rd.					elevation computed from api.geonames.org/astergdem
J350g	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.2456	147.68083	288	WGS84	Tarcutta, Mates Gully Rd.					elevation computed from api.geonames.org/astergdem
J350h	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.2456	147.68083	288	WGS84	Tarcutta, Mates Gully Rd.					elevation computed from api.geonames.org/astergdem
J350i	Eucalyptus albens	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.2456	147.68083	288	WGS84	Tarcutta, Mates Gully Rd.					elevation computed from api.geonames.org/astergdem
J352	Eucalyptus sideroxylon	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.25665	147.68486	284	WGS84	Tarcutta, Mates Gully Rd.					elevation computed from api.geonames.org/astergdem
J352a	Eucalyptus sideroxylon	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.25665	147.68486	284	WGS84	Tarcutta, Mates Gully Rd.					elevation computed from api.geonames.org/astergdem
J352b	Eucalyptus sideroxylon	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.25665	147.68486	284	WGS84	Tarcutta, Mates Gully Rd.					elevation computed from api.geonames.org/astergdem
J352c	Eucalyptus sideroxylon	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.25665	147.68486	284	WGS84	Tarcutta, Mates Gully Rd.					elevation computed from api.geonames.org/astergdem
J352d	Eucalyptus sideroxylon	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.25665	147.68486	284	WGS84	Tarcutta, Mates Gully Rd.					elevation computed from api.geonames.org/astergdem
J352e	Eucalyptus sideroxylon	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.25665	147.68486	284	WGS84	Tarcutta, Mates Gully Rd.					elevation computed from api.geonames.org/astergdem
J352f	Eucalyptus sideroxylon	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.25665	147.68486	284	WGS84	Tarcutta, Mates Gully Rd.					elevation computed from api.geonames.org/astergdem
J352g	Eucalyptus sideroxylon	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.25665	147.68486	284	WGS84	Tarcutta, Mates Gully Rd.					elevation computed from api.geonames.org/astergdem
J352h	Eucalyptus sideroxylon	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.25665	147.68486	284	WGS84	Tarcutta, Mates Gully Rd.					elevation computed from api.geonames.org/astergdem
J352i	Eucalyptus sideroxylon	2015-11-20T00:00:00Z	2015-11-20T00:00:00Z	-35.25665	147.68486	284	WGS84	Tarcutta, Mates Gully Rd.					elevation computed from api.geonames.org/astergdem
J355a	Eucalyptus sideroxylon	2015-11-21T00:00:00Z	2015-11-21T00:00:00Z	-36.09264	146.61917	180	WGS84	Chiltern, Chiltern-Howlong Rd.					elevation computed from api.geonames.org/astergdem
J355c	Eucalyptus sideroxylon	2015-11-21T00:00:00Z	2015-11-21T00:00:00Z	-36.09264	146.61917	180	WGS84	Chiltern, Chiltern-Howlong Rd.					elevation computed from api.geonames.org/astergdem
J355d	Eucalyptus sideroxylon	2015-11-21T00:00:00Z	2015-11-21T00:00:00Z	-36.09264	146.61917	180	WGS84	Chiltern, Chiltern-Howlong Rd.					elevation computed from api.geonames.org/astergdem
J355e	Eucalyptus sideroxylon	2015-11-21T00:00:00Z	2015-11-21T00:00:00Z	-36.09264	146.61917	180	WGS84	Chiltern, Chiltern-Howlong Rd.					elevation computed from api.geonames.org/astergdem
J355f	Eucalyptus sideroxylon	2015-11-21T00:00:00Z	2015-11-21T00:00:00Z	-36.09264	146.61917	180	WGS84	Chiltern, Chiltern-Howlong Rd.					elevation computed from api.geonames.org/astergdem
J355g	Eucalyptus sideroxylon	2015-11-21T00:00:00Z	2015-11-21T00:00:00Z	-36.09264	146.61917	180	WGS84	Chiltern, Chiltern-Howlong Rd.					elevation computed from api.geonames.org/astergdem
J359a	Eucalyptus sideroxylon	2015-11-21T00:00:00Z	2015-11-21T00:00:00Z	-34.47594	147.40941	321	WGS84	Ingalba Nature Reserve, Hwy 94					elevation computed from api.geonames.org/astergdem
J359b	Eucalyptus sideroxylon	2015-11-21T00:00:00Z	2015-11-21T00:00:00Z	-34.47594	147.40941	321	WGS84	Ingalba Nature Reserve, Hwy 94					elevation computed from api.geonames.org/astergdem
J359c	Eucalyptus sideroxylon	2015-11-21T00:00:00Z	2015-11-21T00:00:00Z	-34.47594	147.40941	321	WGS84	Ingalba Nature Reserve, Hwy 94					elevation computed from api.geonames.org/astergdem
J359d	Eucalyptus sideroxylon	2015-11-21T00:00:00Z	2015-11-21T00:00:00Z	-34.47594	147.40941	321	WGS84	Ingalba Nature Reserve, Hwy 94					elevation computed from api.geonames.org/astergdem
J359e	Eucalyptus sideroxylon	2015-11-21T00:00:00Z	2015-11-21T00:00:00Z	-34.47594	147.40941	321	WGS84	Ingalba Nature Reserve, Hwy 94					elevation computed from api.geonames.org/astergdem
J359g	Eucalyptus sideroxylon	2015-11-21T00:00:00Z	2015-11-21T00:00:00Z	-34.47594	147.40941	321	WGS84	Ingalba Nature Reserve, Hwy 94					elevation computed from api.geonames.org/astergdem
J359h	Eucalyptus sideroxylon	2015-11-21T00:00:00Z	2015-11-21T00:00:00Z	-34.47594	147.40941	321	WGS84	Ingalba Nature Reserve, Hwy 94					elevation computed from api.geonames.org/astergdem
J359i	Eucalyptus sideroxylon	2015-11-21T00:00:00Z	2015-11-21T00:00:00Z	-34.47594	147.40941	321	WGS84	Ingalba Nature Reserve, Hwy 94					elevation computed from api.geonames.org/astergdem
J361a	Eucalyptus albens	2015-11-22T00:00:00Z	2015-11-22T00:00:00Z	-33.42118	148.51154	509	WGS84	Nangar Natl Park, Dripping Rock Rd.					elevation computed from api.geonames.org/astergdem
J361b	Eucalyptus albens	2015-11-22T00:00:00Z	2015-11-22T00:00:00Z	-33.42118	148.51154	509	WGS84	Nangar Natl Park, Dripping Rock Rd.					elevation computed from api.geonames.org/astergdem
J361c	Eucalyptus albens	2015-11-22T00:00:00Z	2015-11-22T00:00:00Z	-33.42118	148.51154	509	WGS84	Nangar Natl Park, Dripping Rock Rd.					elevation computed from api.geonames.org/astergdem
J361d	Eucalyptus albens	2015-11-22T00:00:00Z	2015-11-22T00:00:00Z	-33.42118	148.51154	509	WGS84	Nangar Natl Park, Dripping Rock Rd.					elevation computed from api.geonames.org/astergdem
J361e	Eucalyptus albens	2015-11-22T00:00:00Z	2015-11-22T00:00:00Z	-33.42118	148.51154	509	WGS84	Nangar Natl Park, Dripping Rock Rd.					elevation computed from api.geonames.org/astergdem
J361f	Eucalyptus albens	2015-11-22T00:00:00Z	2015-11-22T00:00:00Z	-33.42118	148.51154	509	WGS84	Nangar Natl Park, Dripping Rock Rd.					elevation computed from api.geonames.org/astergdem
J361g	Eucalyptus albens	2015-11-22T00:00:00Z	2015-11-22T00:00:00Z	-33.42118	148.51154	509	WGS84	Nangar Natl Park, Dripping Rock Rd.					elevation computed from api.geonames.org/astergdem
J361h	Eucalyptus albens	2015-11-22T00:00:00Z	2015-11-22T00:00:00Z	-33.42118	148.51154	509	WGS84	Nangar Natl Park, Dripping Rock Rd.					elevation computed from api.geonames.org/astergdem
J361i	Eucalyptus albens	2015-11-22T00:00:00Z	2015-11-22T00:00:00Z	-33.42118	148.51154	509	WGS84	Nangar Natl Park, Dripping Rock Rd.					elevation computed from api.geonames.org/astergdem
J362a	Eucalyptus sideroxylon	2015-11-22T00:00:00Z	2015-11-22T00:00:00Z	-33.42108	148.51126	509	WGS84	Nangar Natl Park, Dripping Rock Rd.					elevation computed from api.geonames.org/astergdem
J362b	Eucalyptus sideroxylon	2015-11-22T00:00:00Z	2015-11-22T00:00:00Z	-33.42108	148.51126	509	WGS84	Nangar Natl Park, Dripping Rock Rd.					elevation computed from api.geonames.org/astergdem
J367a	Eucalyptus sideroxylon	2015-12-15T00:00:00Z	2015-12-15T00:00:00Z	-30.5285	151.15897	790	WGS84	Uralla-Kingstown Rd, Kingstown					elevation computed from api.geonames.org/astergdem
J367b	Eucalyptus sideroxylon	2015-12-15T00:00:00Z	2015-12-15T00:00:00Z	-30.5285	151.15897	790	WGS84	Uralla-Kingstown Rd, Kingstown					elevation computed from api.geonames.org/astergdem
J367c	Eucalyptus sideroxylon	2015-12-15T00:00:00Z	2015-12-15T00:00:00Z	-30.5285	151.15897	790	WGS84	Uralla-Kingstown Rd, Kingstown					elevation computed from api.geonames.org/astergdem
J367d	Eucalyptus sideroxylon	2015-12-15T00:00:00Z	2015-12-15T00:00:00Z	-30.5285	151.15897	790	WGS84	Uralla-Kingstown Rd, Kingstown					elevation computed from api.geonames.org/astergdem
J367e	Eucalyptus sideroxylon	2015-12-15T00:00:00Z	2015-12-15T00:00:00Z	-30.5285	151.15897	790	WGS84	Uralla-Kingstown Rd, Kingstown					elevation computed from api.geonames.org/astergdem
J367f	Eucalyptus sideroxylon	2015-12-15T00:00:00Z	2015-12-15T00:00:00Z	-30.5285	151.15897	790	WGS84	Uralla-Kingstown Rd, Kingstown					elevation computed from api.geonames.org/astergdem
J367g	Eucalyptus sideroxylon	2015-12-15T00:00:00Z	2015-12-15T00:00:00Z	-30.5285	151.15897	790	WGS84	Uralla-Kingstown Rd, Kingstown					elevation computed from api.geonames.org/astergdem
J367h	Eucalyptus sideroxylon	2015-12-15T00:00:00Z	2015-12-15T00:00:00Z	-30.5285	151.15897	790	WGS84	Uralla-Kingstown Rd, Kingstown					elevation computed from api.geonames.org/astergdem
J374a	Eucalyptus albens	2016-01-24T00:00:00Z	2016-01-24T00:00:00Z	-37.36159	147.85228	280	WGS84	Ensay					elevation computed from api.geonames.org/astergdem
J374b	Eucalyptus albens	2016-01-24T00:00:00Z	2016-01-24T00:00:00Z	-37.36159	147.85228	280	WGS84	Ensay					elevation computed from api.geonames.org/astergdem
J374c	Eucalyptus albens	2016-01-24T00:00:00Z	2016-01-24T00:00:00Z	-37.36159	147.85228	280	WGS84	Ensay					elevation computed from api.geonames.org/astergdem
J374d	Eucalyptus albens	2016-01-24T00:00:00Z	2016-01-24T00:00:00Z	-37.36159	147.85228	280	WGS84	Ensay					elevation computed from api.geonames.org/astergdem
J374e	Eucalyptus albens	2016-01-24T00:00:00Z	2016-01-24T00:00:00Z	-37.36159	147.85228	280	WGS84	Ensay					elevation computed from api.geonames.org/astergdem
J374f	Eucalyptus albens	2016-01-24T00:00:00Z	2016-01-24T00:00:00Z	-37.36159	147.85228	280	WGS84	Ensay					elevation computed from api.geonames.org/astergdem
J374g	Eucalyptus albens	2016-01-24T00:00:00Z	2016-01-24T00:00:00Z	-37.36159	147.85228	280	WGS84	Ensay					elevation computed from api.geonames.org/astergdem
J374h	Eucalyptus albens	2016-01-24T00:00:00Z	2016-01-24T00:00:00Z	-37.36159	147.85228	280	WGS84	Ensay					elevation computed from api.geonames.org/astergdem
J374i	Eucalyptus albens	2016-01-24T00:00:00Z	2016-01-24T00:00:00Z	-37.36159	147.85228	280	WGS84	Ensay					elevation computed from api.geonames.org/astergdem
J376a	Eucalyptus albens	2016-01-25T00:00:00Z	2016-01-25T00:00:00Z	-37.07782	148.34419	683	WGS84	McKillop Bridge					elevation computed from api.geonames.org/astergdem
J376b	Eucalyptus albens	2016-01-25T00:00:00Z	2016-01-25T00:00:00Z	-37.07782	148.34419	683	WGS84	McKillop Bridge					elevation computed from api.geonames.org/astergdem
J376c	Eucalyptus albens	2016-01-25T00:00:00Z	2016-01-25T00:00:00Z	-37.07782	148.34419	683	WGS84	McKillop Bridge					elevation computed from api.geonames.org/astergdem
J376d	Eucalyptus albens	2016-01-25T00:00:00Z	2016-01-25T00:00:00Z	-37.07782	148.34419	683	WGS84	McKillop Bridge					elevation computed from api.geonames.org/astergdem
J376e	Eucalyptus albens	2016-01-25T00:00:00Z	2016-01-25T00:00:00Z	-37.07782	148.34419	683	WGS84	McKillop Bridge					elevation computed from api.geonames.org/astergdem
J376f	Eucalyptus albens	2016-01-25T00:00:00Z	2016-01-25T00:00:00Z	-37.07782	148.34419	683	WGS84	McKillop Bridge					elevation computed from api.geonames.org/astergdem
J376g	Eucalyptus albens	2016-01-25T00:00:00Z	2016-01-25T00:00:00Z	-37.07782	148.34419	683	WGS84	McKillop Bridge					elevation computed from api.geonames.org/astergdem
J376h	Eucalyptus albens	2016-01-25T00:00:00Z	2016-01-25T00:00:00Z	-37.07782	148.34419	683	WGS84	McKillop Bridge					elevation computed from api.geonames.org/astergdem
J376i	Eucalyptus albens	2016-01-25T00:00:00Z	2016-01-25T00:00:00Z	-37.07782	148.34419	683	WGS84	McKillop Bridge					elevation computed from api.geonames.org/astergdem
J377a	Eucalyptus albens	2016-01-25T00:00:00Z	2016-01-25T00:00:00Z	-36.96985	148.30525	577	WGS84	Suggan Buggan					elevation computed from api.geonames.org/astergdem
J377b	Eucalyptus albens	2016-01-25T00:00:00Z	2016-01-25T00:00:00Z	-36.96985	148.30525	577	WGS84	Suggan Buggan					elevation computed from api.geonames.org/astergdem
J377c	Eucalyptus albens	2016-01-25T00:00:00Z	2016-01-25T00:00:00Z	-36.96985	148.30525	577	WGS84	Suggan Buggan					elevation computed from api.geonames.org/astergdem
J377d	Eucalyptus albens	2016-01-25T00:00:00Z	2016-01-25T00:00:00Z	-36.96985	148.30525	577	WGS84	Suggan Buggan					elevation computed from api.geonames.org/astergdem
J377e	Eucalyptus albens	2016-01-25T00:00:00Z	2016-01-25T00:00:00Z	-36.96985	148.30525	577	WGS84	Suggan Buggan					elevation computed from api.geonames.org/astergdem
J377g	Eucalyptus albens	2016-01-25T00:00:00Z	2016-01-25T00:00:00Z	-36.96985	148.30525	577	WGS84	Suggan Buggan					elevation computed from api.geonames.org/astergdem
J377h	Eucalyptus albens	2016-01-25T00:00:00Z	2016-01-25T00:00:00Z	-36.96985	148.30525	577	WGS84	Suggan Buggan					elevation computed from api.geonames.org/astergdem
J377i	Eucalyptus albens	2016-01-25T00:00:00Z	2016-01-25T00:00:00Z	-36.96985	148.30525	577	WGS84	Suggan Buggan					elevation computed from api.geonames.org/astergdem
J382b	Eucalyptus albens	2016-01-27T00:00:00Z	2016-01-27T00:00:00Z	-37.21575	147.71677	322	WGS84	Swifts Creek					elevation computed from api.geonames.org/astergdem
J382c	Eucalyptus albens	2016-01-27T00:00:00Z	2016-01-27T00:00:00Z	-37.21575	147.71677	322	WGS84	Swifts Creek					elevation computed from api.geonames.org/astergdem
J382d	Eucalyptus albens	2016-01-27T00:00:00Z	2016-01-27T00:00:00Z	-37.21575	147.71677	322	WGS84	Swifts Creek					elevation computed from api.geonames.org/astergdem
J382e	Eucalyptus albens	2016-01-27T00:00:00Z	2016-01-27T00:00:00Z	-37.21575	147.71677	322	WGS84	Swifts Creek					elevation computed from api.geonames.org/astergdem
J382f	Eucalyptus albens	2016-01-27T00:00:00Z	2016-01-27T00:00:00Z	-37.21575	147.71677	322	WGS84	Swifts Creek					elevation computed from api.geonames.org/astergdem
J382g	Eucalyptus albens	2016-01-27T00:00:00Z	2016-01-27T00:00:00Z	-37.21575	147.71677	322	WGS84	Swifts Creek					elevation computed from api.geonames.org/astergdem
J382h	Eucalyptus albens	2016-01-27T00:00:00Z	2016-01-27T00:00:00Z	-37.21575	147.71677	322	WGS84	Swifts Creek					elevation computed from api.geonames.org/astergdem
J382i	Eucalyptus albens	2016-01-27T00:00:00Z	2016-01-27T00:00:00Z	-37.21575	147.71677	322	WGS84	Swifts Creek					elevation computed from api.geonames.org/astergdem
J385a	Eucalyptus sideroxylon	2016-01-29T00:00:00Z	2016-01-29T00:00:00Z	-36.17434	146.66263	245	WGS84	Chiltern					elevation computed from api.geonames.org/astergdem
J385b	Eucalyptus sideroxylon	2016-01-29T00:00:00Z	2016-01-29T00:00:00Z	-36.17434	146.66263	245	WGS84	Chiltern					elevation computed from api.geonames.org/astergdem
J385c	Eucalyptus sideroxylon	2016-01-29T00:00:00Z	2016-01-29T00:00:00Z	-36.17434	146.66263	245	WGS84	Chiltern					elevation computed from api.geonames.org/astergdem
J385d	Eucalyptus sideroxylon	2016-01-29T00:00:00Z	2016-01-29T00:00:00Z	-36.17434	146.66263	245	WGS84	Chiltern					elevation computed from api.geonames.org/astergdem
J385e	Eucalyptus sideroxylon	2016-01-29T00:00:00Z	2016-01-29T00:00:00Z	-36.17434	146.66263	245	WGS84	Chiltern					elevation computed from api.geonames.org/astergdem
J385f	Eucalyptus sideroxylon	2016-01-29T00:00:00Z	2016-01-29T00:00:00Z	-36.17434	146.66263	245	WGS84	Chiltern					elevation computed from api.geonames.org/astergdem
J385g	Eucalyptus sideroxylon	2016-01-29T00:00:00Z	2016-01-29T00:00:00Z	-36.17434	146.66263	245	WGS84	Chiltern					elevation computed from api.geonames.org/astergdem
J385h	Eucalyptus sideroxylon	2016-01-29T00:00:00Z	2016-01-29T00:00:00Z	-36.17434	146.66263	245	WGS84	Chiltern					elevation computed from api.geonames.org/astergdem
J385i	Eucalyptus sideroxylon	2016-01-29T00:00:00Z	2016-01-29T00:00:00Z	-36.17434	146.66263	245	WGS84	Chiltern					elevation computed from api.geonames.org/astergdem
J386a	Eucalyptus albens	2016-01-29T00:00:00Z	2016-01-29T00:00:00Z	-36.14425	146.65103	239	WGS84	Chiltern					elevation computed from api.geonames.org/astergdem
J386b	Eucalyptus albens	2016-01-29T00:00:00Z	2016-01-29T00:00:00Z	-36.14425	146.65103	239	WGS84	Chiltern					elevation computed from api.geonames.org/astergdem
J386c	Eucalyptus albens	2016-01-29T00:00:00Z	2016-01-29T00:00:00Z	-36.14425	146.65103	239	WGS84	Chiltern					elevation computed from api.geonames.org/astergdem
J386d	Eucalyptus albens	2016-01-29T00:00:00Z	2016-01-29T00:00:00Z	-36.14425	146.65103	239	WGS84	Chiltern					elevation computed from api.geonames.org/astergdem
J386e	Eucalyptus albens	2016-01-29T00:00:00Z	2016-01-29T00:00:00Z	-36.14425	146.65103	239	WGS84	Chiltern					elevation computed from api.geonames.org/astergdem
J386f	Eucalyptus albens	2016-01-29T00:00:00Z	2016-01-29T00:00:00Z	-36.14425	146.65103	239	WGS84	Chiltern					elevation computed from api.geonames.org/astergdem
J386g	Eucalyptus albens	2016-01-29T00:00:00Z	2016-01-29T00:00:00Z	-36.14425	146.65103	239	WGS84	Chiltern					elevation computed from api.geonames.org/astergdem
J386h	Eucalyptus albens	2016-01-29T00:00:00Z	2016-01-29T00:00:00Z	-36.14425	146.65103	239	WGS84	Chiltern					elevation computed from api.geonames.org/astergdem
J386i	Eucalyptus albens	2016-01-29T00:00:00Z	2016-01-29T00:00:00Z	-36.14425	146.65103	239	WGS84	Chiltern					elevation computed from api.geonames.org/astergdem
J387a	Eucalyptus sideroxylon	2016-01-29T00:00:00Z	2016-01-29T00:00:00Z	-32.24456	146.18248	283	WGS84	Warrangatta					elevation computed from api.geonames.org/astergdem
